file,line,type,commit,author,date,time,timezone,datetime,depth,length
style.css,200,css,6fa15512,bscruzin,2025-10-31,21:19:23,-07:00,2025-10-31T21:19:23-07:00,1,12
style.css,201,css,6fa15512,bscruzin,2025-10-31,21:19:23,-07:00,2025-10-31T21:19:23-07:00,1,57
style.css,202,css,6fa15512,bscruzin,2025-10-31,21:19:23,-07:00,2025-10-31T21:19:23-07:00,1,7
style.css,203,css,6fa15512,bscruzin,2025-10-31,21:19:23,-07:00,2025-10-31T21:19:23-07:00,1,11
style.css,204,css,6fa15512,bscruzin,2025-10-31,21:19:23,-07:00,2025-10-31T21:19:23-07:00,1,41
style.css,205,css,6fa15512,bscruzin,2025-10-31,21:19:23,-07:00,2025-10-31T21:19:23-07:00,1,19
style.css,206,css,6fa15512,bscruzin,2025-10-31,21:19:23,-07:00,2025-10-31T21:19:23-07:00,1,39
style.css,207,css,6fa15512,bscruzin,2025-10-31,21:19:23,-07:00,2025-10-31T21:19:23-07:00,0,0
style.css,208,css,6fa15512,bscruzin,2025-10-31,21:19:23,-07:00,2025-10-31T21:19:23-07:00,0,0
style.css,209,css,6fa15512,bscruzin,2025-10-31,21:19:23,-07:00,2025-10-31T21:19:23-07:00,0,12
style.css,210,css,6fa15512,bscruzin,2025-10-31,21:19:23,-07:00,2025-10-31T21:19:23-07:00,1,12
style.css,211,css,6fa15512,bscruzin,2025-10-31,21:19:23,-07:00,2025-10-31T21:19:23-07:00,1,18
style.css,212,css,6fa15512,bscruzin,2025-10-31,21:19:23,-07:00,2025-10-31T21:19:23-07:00,1,9
style.css,213,css,6fa15512,bscruzin,2025-10-31,21:19:23,-07:00,2025-10-31T21:19:23-07:00,1,15
style.css,214,css,6fa15512,bscruzin,2025-10-31,21:19:23,-07:00,2025-10-31T21:19:23-07:00,0,0
style.css,215,css,6fa15512,bscruzin,2025-10-31,21:19:23,-07:00,2025-10-31T21:19:23-07:00,0,0
style.css,216,css,6fa15512,bscruzin,2025-10-31,21:19:23,-07:00,2025-10-31T21:19:23-07:00,0,15
style.css,217,css,6fa15512,bscruzin,2025-10-31,21:19:23,-07:00,2025-10-31T21:19:23-07:00,1,20
style.css,218,css,6fa15512,bscruzin,2025-10-31,21:19:23,-07:00,2025-10-31T21:19:23-07:00,1,9
style.css,219,css,6fa15512,bscruzin,2025-10-31,21:19:23,-07:00,2025-10-31T21:19:23-07:00,1,18
style.css,220,css,6fa15512,bscruzin,2025-10-31,21:19:23,-07:00,2025-10-31T21:19:23-07:00,1,29
style.css,221,css,6fa15512,bscruzin,2025-10-31,21:19:23,-07:00,2025-10-31T21:19:23-07:00,1,20
style.css,222,css,6fa15512,bscruzin,2025-10-31,21:19:23,-07:00,2025-10-31T21:19:23-07:00,1,21
style.css,223,css,6fa15512,bscruzin,2025-10-31,21:19:23,-07:00,2025-10-31T21:19:23-07:00,0,0
style.css,224,css,6fa15512,bscruzin,2025-10-31,21:19:23,-07:00,2025-10-31T21:19:23-07:00,0,0
style.css,225,css,6fa15512,bscruzin,2025-10-31,21:19:23,-07:00,2025-10-31T21:19:23-07:00,0,10
style.css,226,css,6fa15512,bscruzin,2025-10-31,21:19:23,-07:00,2025-10-31T21:19:23-07:00,1,13
style.css,227,css,6fa15512,bscruzin,2025-10-31,21:19:23,-07:00,2025-10-31T21:19:23-07:00,1,23
style.css,228,css,6fa15512,bscruzin,2025-10-31,21:19:23,-07:00,2025-10-31T21:19:23-07:00,1,21
style.css,229,css,6fa15512,bscruzin,2025-10-31,21:19:23,-07:00,2025-10-31T21:19:23-07:00,1,10
style.css,230,css,6fa15512,bscruzin,2025-10-31,21:19:23,-07:00,2025-10-31T21:19:23-07:00,1,14
style.css,231,css,6fa15512,bscruzin,2025-10-31,21:19:23,-07:00,2025-10-31T21:19:23-07:00,1,15
style.css,232,css,6fa15512,bscruzin,2025-10-31,21:19:23,-07:00,2025-10-31T21:19:23-07:00,1,43
style.css,233,css,6fa15512,bscruzin,2025-10-31,21:19:23,-07:00,2025-10-31T21:19:23-07:00,1,19
style.css,234,css,6fa15512,bscruzin,2025-10-31,21:19:23,-07:00,2025-10-31T21:19:23-07:00,1,39
style.css,235,css,6fa15512,bscruzin,2025-10-31,21:19:23,-07:00,2025-10-31T21:19:23-07:00,1,13
style.css,236,css,6fa15512,bscruzin,2025-10-31,21:19:23,-07:00,2025-10-31T21:19:23-07:00,0,0
style.css,237,css,6fa15512,bscruzin,2025-10-31,21:19:23,-07:00,2025-10-31T21:19:23-07:00,0,0
style.css,238,css,6fa15512,bscruzin,2025-10-31,21:19:23,-07:00,2025-10-31T21:19:23-07:00,0,9
style.css,239,css,6fa15512,bscruzin,2025-10-31,21:19:23,-07:00,2025-10-31T21:19:23-07:00,1,35
style.css,240,css,6fa15512,bscruzin,2025-10-31,21:19:23,-07:00,2025-10-31T21:19:23-07:00,0,0
style.css,241,css,6fa15512,bscruzin,2025-10-31,21:19:23,-07:00,2025-10-31T21:19:23-07:00,0,0
style.css,242,css,6fa15512,bscruzin,2025-10-31,21:19:23,-07:00,2025-10-31T21:19:23-07:00,0,18
style.css,243,css,6fa15512,bscruzin,2025-10-31,21:19:23,-07:00,2025-10-31T21:19:23-07:00,1,17
style.css,244,css,6fa15512,bscruzin,2025-10-31,21:19:23,-07:00,2025-10-31T21:19:23-07:00,0,0
index.js,1,js,9385b6e0,Bryan Cruz,2025-10-24,22:39:48,-07:00,2025-10-24T22:39:48-07:00,0,71
index.js,2,js,b3c03506,Bryan Cruz,2025-10-24,22:10:15,-07:00,2025-10-24T22:10:15-07:00,0,0
index.js,3,js,b3c03506,Bryan Cruz,2025-10-24,22:10:15,-07:00,2025-10-24T22:10:15-07:00,0,18
index.js,4,js,b3c03506,Bryan Cruz,2025-10-24,22:10:15,-07:00,2025-10-24T22:10:15-07:00,1,54
index.js,5,js,b3c03506,Bryan Cruz,2025-10-24,22:10:15,-07:00,2025-10-24T22:10:15-07:00,0,0
index.js,6,js,b3c03506,Bryan Cruz,2025-10-24,22:10:15,-07:00,2025-10-24T22:10:15-07:00,1,14
index.js,7,js,b3c03506,Bryan Cruz,2025-10-24,22:10:15,-07:00,2025-10-24T22:10:15-07:00,2,35
index.js,8,js,b3c03506,Bryan Cruz,2025-10-24,22:10:15,-07:00,2025-10-24T22:10:15-07:00,2,5
index.js,9,js,b3c03506,Bryan Cruz,2025-10-24,22:10:15,-07:00,2025-10-24T22:10:15-07:00,1,0
index.js,10,js,b3c03506,Bryan Cruz,2025-10-24,22:10:15,-07:00,2025-10-24T22:10:15-07:00,0,0
index.js,11,js,b3c03506,Bryan Cruz,2025-10-24,22:10:15,-07:00,2025-10-24T22:10:15-07:00,1,42
index.js,12,js,b3c03506,Bryan Cruz,2025-10-24,22:10:15,-07:00,2025-10-24T22:10:15-07:00,0,0
index.js,13,js,b3c03506,Bryan Cruz,2025-10-24,22:10:15,-07:00,2025-10-24T22:10:15-07:00,1,60
index.js,14,js,b3c03506,Bryan Cruz,2025-10-24,22:10:15,-07:00,2025-10-24T22:10:15-07:00,0,0
index.js,15,js,b3c03506,Bryan Cruz,2025-10-24,22:10:15,-07:00,2025-10-24T22:10:15-07:00,1,23
index.js,16,js,b3c03506,Bryan Cruz,2025-10-24,22:10:15,-07:00,2025-10-24T22:10:15-07:00,2,57
index.js,17,js,b3c03506,Bryan Cruz,2025-10-24,22:10:15,-07:00,2025-10-24T22:10:15-07:00,2,5
index.js,18,js,b3c03506,Bryan Cruz,2025-10-24,22:10:15,-07:00,2025-10-24T22:10:15-07:00,1,0
index.js,19,js,b3c03506,Bryan Cruz,2025-10-24,22:10:15,-07:00,2025-10-24T22:10:15-07:00,1,0
index.js,20,js,b3c03506,Bryan Cruz,2025-10-24,22:10:15,-07:00,2025-10-24T22:10:15-07:00,1,54
index.js,21,js,9385b6e0,Bryan Cruz,2025-10-24,22:39:48,-07:00,2025-10-24T22:39:48-07:00,0,0
index.js,22,js,9385b6e0,Bryan Cruz,2025-10-24,22:39:48,-07:00,2025-10-24T22:39:48-07:00,1,51
index.js,23,js,01fc22f9,Bryan Cruz,2025-10-24,22:45:51,-07:00,2025-10-24T22:45:51-07:00,1,60
index.js,24,js,ffdffd34,Bryan Cruz,2025-10-24,22:48:48,-07:00,2025-10-24T22:48:48-07:00,0,0
index.js,25,js,ffdffd34,Bryan Cruz,2025-10-24,22:48:48,-07:00,2025-10-24T22:48:48-07:00,1,17
index.js,26,js,ffdffd34,Bryan Cruz,2025-10-24,22:48:48,-07:00,2025-10-24T22:48:48-07:00,1,24
index.js,27,js,ffdffd34,Bryan Cruz,2025-10-24,22:48:48,-07:00,2025-10-24T22:48:48-07:00,4,2
index.js,28,js,ffdffd34,Bryan Cruz,2025-10-24,22:48:48,-07:00,2025-10-24T22:48:48-07:00,5,55
index.js,29,js,ffdffd34,Bryan Cruz,2025-10-24,22:48:48,-07:00,2025-10-24T22:48:48-07:00,5,55
index.js,30,js,ffdffd34,Bryan Cruz,2025-10-24,22:48:48,-07:00,2025-10-24T22:48:48-07:00,5,49
index.js,31,js,ffdffd34,Bryan Cruz,2025-10-24,22:48:48,-07:00,2025-10-24T22:48:48-07:00,5,49
index.js,32,js,ffdffd34,Bryan Cruz,2025-10-24,22:48:48,-07:00,2025-10-24T22:48:48-07:00,4,3
index.js,33,js,ffdffd34,Bryan Cruz,2025-10-24,22:48:48,-07:00,2025-10-24T22:48:48-07:00,2,0
index.js,34,js,ffdffd34,Bryan Cruz,2025-10-24,22:48:48,-07:00,2025-10-24T22:48:48-07:00,1,0
index.js,35,js,b3c03506,Bryan Cruz,2025-10-24,22:10:15,-07:00,2025-10-24T22:10:15-07:00,0,3
index.html,1,html,c8b5b1c2,bscruzin,2025-10-03,01:10:00,-07:00,2025-10-03T01:10:00-07:00,0,13
index.html,2,html,c8b5b1c2,bscruzin,2025-10-03,01:10:00,-07:00,2025-10-03T01:10:00-07:00,0,14
index.html,3,html,c8b5b1c2,bscruzin,2025-10-03,01:10:00,-07:00,2025-10-03T01:10:00-07:00,0,4
index.html,4,html,c8b5b1c2,bscruzin,2025-10-03,01:10:00,-07:00,2025-10-03T01:10:00-07:00,2,20
index.html,5,html,c8b5b1c2,bscruzin,2025-10-03,01:10:00,-07:00,2025-10-03T01:10:00-07:00,2,68
index.html,6,html,c8b5b1c2,bscruzin,2025-10-03,01:10:00,-07:00,2025-10-03T01:10:00-07:00,2,52
index.html,7,html,ff4ca58c,Bryan Cruz,2025-10-09,23:06:44,-07:00,2025-10-09T23:06:44-07:00,2,38
index.html,8,html,ff4ca58c,Bryan Cruz,2025-10-09,23:06:44,-07:00,2025-10-09T23:06:44-07:00,0,5
index.html,9,html,ff4ca58c,Bryan Cruz,2025-10-09,23:06:44,-07:00,2025-10-09T23:06:44-07:00,0,4
index.html,10,html,f1a3e611,Bryan Cruz,2025-10-17,16:36:43,-07:00,2025-10-17T16:36:43-07:00,2,8
index.html,11,html,f076c0cf,Bryan Cruz,2025-10-17,15:33:17,-07:00,2025-10-17T15:33:17-07:00,2,27
index.html,12,html,c320e14a,Bryan Cruz,2025-10-04,02:06:10,-07:00,2025-10-04T02:06:10-07:00,2,40
index.html,13,html,c320e14a,Bryan Cruz,2025-10-04,02:06:10,-07:00,2025-10-04T02:06:10-07:00,2,38
index.html,14,html,c320e14a,Bryan Cruz,2025-10-04,02:06:10,-07:00,2025-10-04T02:06:10-07:00,2,18
index.html,15,html,1be3a89c,Bryan Cruz,2025-10-03,20:18:04,-07:00,2025-10-03T20:18:04-07:00,2,63
index.html,16,html,f1a3e611,Bryan Cruz,2025-10-17,16:36:43,-07:00,2025-10-17T16:36:43-07:00,2,8
index.html,17,html,c8b5b1c2,bscruzin,2025-10-03,01:10:00,-07:00,2025-10-03T01:10:00-07:00,2,17
index.html,18,html,c8b5b1c2,bscruzin,2025-10-03,01:10:00,-07:00,2025-10-03T01:10:00-07:00,2,24
index.html,19,html,c8b5b1c2,bscruzin,2025-10-03,01:10:00,-07:00,2025-10-03T01:10:00-07:00,4,22
index.html,20,html,c8b5b1c2,bscruzin,2025-10-03,01:10:00,-07:00,2025-10-03T01:10:00-07:00,4,27
index.html,21,html,1be3a89c,Bryan Cruz,2025-10-03,20:18:04,-07:00,2025-10-03T20:18:04-07:00,2,73
index.html,22,html,ac6d808c,Bryan Cruz,2025-10-24,22:54:24,-07:00,2025-10-24T22:54:24-07:00,2,0
index.html,23,html,b48f2208,Bryan Cruz,2025-10-24,22:14:05,-07:00,2025-10-24T22:14:05-07:00,2,22
index.html,24,html,b48f2208,Bryan Cruz,2025-10-24,22:14:05,-07:00,2025-10-24T22:14:05-07:00,2,20
index.html,25,html,b48f2208,Bryan Cruz,2025-10-24,22:14:05,-07:00,2025-10-24T22:14:05-07:00,4,49
index.html,26,html,b48f2208,Bryan Cruz,2025-10-24,22:14:05,-07:00,2025-10-24T22:14:05-07:00,2,4
index.html,27,html,ac6d808c,Bryan Cruz,2025-10-24,22:54:24,-07:00,2025-10-24T22:54:24-07:00,0,0
index.html,28,html,ac6d808c,Bryan Cruz,2025-10-24,22:54:24,-07:00,2025-10-24T22:54:24-07:00,2,27
index.html,29,html,ac6d808c,Bryan Cruz,2025-10-24,22:54:24,-07:00,2025-10-24T22:54:24-07:00,2,22
index.html,30,html,ac6d808c,Bryan Cruz,2025-10-24,22:54:24,-07:00,2025-10-24T22:54:24-07:00,4,47
index.html,31,html,ac6d808c,Bryan Cruz,2025-10-24,22:54:24,-07:00,2025-10-24T22:54:24-07:00,2,4
index.html,32,html,c24ae730,Bryan Cruz,2025-10-17,14:55:08,-07:00,2025-10-17T14:55:08-07:00,2,45
index.html,33,html,b48f2208,Bryan Cruz,2025-10-24,22:14:05,-07:00,2025-10-24T22:14:05-07:00,2,50
index.html,34,html,c8b5b1c2,bscruzin,2025-10-03,01:10:00,-07:00,2025-10-03T01:10:00-07:00,0,5
index.html,35,html,9276d0fb,Bryan Cruz,2025-10-03,19:38:49,-07:00,2025-10-03T19:38:49-07:00,0,5
global.js,1,js,b5600496,Bryan Cruz,2025-10-17,14:45:00,-07:00,2025-10-17T14:45:00-07:00,0,25
global.js,2,js,b5600496,Bryan Cruz,2025-10-17,14:45:00,-07:00,2025-10-17T14:45:00-07:00,0,0
global.js,3,js,b5600496,Bryan Cruz,2025-10-17,14:45:00,-07:00,2025-10-17T14:45:00-07:00,0,41
global.js,4,js,b5600496,Bryan Cruz,2025-10-17,14:45:00,-07:00,2025-10-17T14:45:00-07:00,1,52
global.js,5,js,b5600496,Bryan Cruz,2025-10-17,14:45:00,-07:00,2025-10-17T14:45:00-07:00,0,0
global.js,6,js,8354ab6e,Bryan Cruz,2025-10-17,15:55:59,-07:00,2025-10-17T15:55:59-07:00,0,0
global.js,7,js,d9f50ddb,Bryan Cruz,2025-10-24,20:28:39,-07:00,2025-10-24T20:28:39-07:00,0,36
global.js,8,js,d9f50ddb,Bryan Cruz,2025-10-24,20:28:39,-07:00,2025-10-24T20:28:39-07:00,1,3
global.js,9,js,d9f50ddb,Bryan Cruz,2025-10-24,20:28:39,-07:00,2025-10-24T20:28:39-07:00,2,39
global.js,10,js,d9f50ddb,Bryan Cruz,2025-10-24,20:28:39,-07:00,2025-10-24T20:28:39-07:00,2,32
global.js,11,js,d9f50ddb,Bryan Cruz,2025-10-24,20:28:39,-07:00,2025-10-24T20:28:39-07:00,0,0
global.js,12,js,d9f50ddb,Bryan Cruz,2025-10-24,20:28:39,-07:00,2025-10-24T20:28:39-07:00,0,19
global.js,13,js,d9f50ddb,Bryan Cruz,2025-10-24,20:28:39,-07:00,2025-10-24T20:28:39-07:00,0,0
global.js,14,js,d9f50ddb,Bryan Cruz,2025-10-24,20:28:39,-07:00,2025-10-24T20:28:39-07:00,0,17
global.js,15,js,d9f50ddb,Bryan Cruz,2025-10-24,20:28:39,-07:00,2025-10-24T20:28:39-07:00,0,66
global.js,16,js,d9f50ddb,Bryan Cruz,2025-10-24,20:28:39,-07:00,2025-10-24T20:28:39-07:00,0,0
global.js,17,js,d9f50ddb,Bryan Cruz,2025-10-24,20:28:39,-07:00,2025-10-24T20:28:39-07:00,0,33
global.js,18,js,d9f50ddb,Bryan Cruz,2025-10-24,20:28:39,-07:00,2025-10-24T20:28:39-07:00,0,10
global.js,19,js,d9f50ddb,Bryan Cruz,2025-10-24,20:28:39,-07:00,2025-10-24T20:28:39-07:00,0,0
global.js,20,js,d9f50ddb,Bryan Cruz,2025-10-24,20:28:39,-07:00,2025-10-24T20:28:39-07:00,1,15
global.js,21,js,d9f50ddb,Bryan Cruz,2025-10-24,20:28:39,-07:00,2025-10-24T20:28:39-07:00,2,59
global.js,22,js,d9f50ddb,Bryan Cruz,2025-10-24,20:28:39,-07:00,2025-10-24T20:28:39-07:00,1,0
global.js,23,js,d9f50ddb,Bryan Cruz,2025-10-24,20:28:39,-07:00,2025-10-24T20:28:39-07:00,0,0
global.js,24,js,d9f50ddb,Bryan Cruz,2025-10-24,20:28:39,-07:00,2025-10-24T20:28:39-07:00,0,0
global.js,25,js,9c2cd69a,Bryan Cruz,2025-10-17,17:02:16,-07:00,2025-10-17T17:02:16-07:00,0,11
global.js,26,js,9c2cd69a,Bryan Cruz,2025-10-17,17:02:16,-07:00,2025-10-17T17:02:16-07:00,1,24
global.js,27,js,9c2cd69a,Bryan Cruz,2025-10-17,17:02:16,-07:00,2025-10-17T17:02:16-07:00,1,37
global.js,28,js,9d2d3562,Bryan Cruz,2025-10-17,17:09:54,-07:00,2025-10-17T17:09:54-07:00,1,35
global.js,29,js,9c2cd69a,Bryan Cruz,2025-10-17,17:02:16,-07:00,2025-10-17T17:02:16-07:00,1,25
global.js,30,js,9c2cd69a,Bryan Cruz,2025-10-17,17:02:16,-07:00,2025-10-17T17:02:16-07:00,1,54
global.js,31,js,9c2cd69a,Bryan Cruz,2025-10-17,17:02:16,-07:00,2025-10-17T17:02:16-07:00,1,0
global.js,32,js,cb35dfe3,Bryan Cruz,2025-10-17,16:02:48,-07:00,2025-10-17T16:02:48-07:00,0,0
global.js,33,js,9c2cd69a,Bryan Cruz,2025-10-17,17:02:16,-07:00,2025-10-17T17:02:16-07:00,0,88
global.js,34,js,9c2cd69a,Bryan Cruz,2025-10-17,17:02:16,-07:00,2025-10-17T17:02:16-07:00,1,36
global.js,35,js,9c2cd69a,Bryan Cruz,2025-10-17,17:02:16,-07:00,2025-10-17T17:02:16-07:00,1,48
global.js,36,js,9c2cd69a,Bryan Cruz,2025-10-17,17:02:16,-07:00,2025-10-17T17:02:16-07:00,0,0
global.js,37,js,9c2cd69a,Bryan Cruz,2025-10-17,17:02:16,-07:00,2025-10-17T17:02:16-07:00,0,38
global.js,38,js,9c2cd69a,Bryan Cruz,2025-10-17,17:02:16,-07:00,2025-10-17T17:02:16-07:00,0,25
global.js,39,js,9c2cd69a,Bryan Cruz,2025-10-17,17:02:16,-07:00,2025-10-17T17:02:16-07:00,0,0
global.js,40,js,9c2cd69a,Bryan Cruz,2025-10-17,17:02:16,-07:00,2025-10-17T17:02:16-07:00,0,20
global.js,41,js,13999b55,Bryan Cruz,2025-10-17,17:34:44,-07:00,2025-10-17T17:34:44-07:00,1,62
global.js,42,js,9c2cd69a,Bryan Cruz,2025-10-17,17:02:16,-07:00,2025-10-17T17:02:16-07:00,1,18
global.js,43,js,d9425788,Bryan Cruz,2025-10-17,17:28:26,-07:00,2025-10-17T17:28:26-07:00,1,0
global.js,44,js,d9425788,Bryan Cruz,2025-10-17,17:28:26,-07:00,2025-10-17T17:28:26-07:00,1,34
global.js,45,js,d9425788,Bryan Cruz,2025-10-17,17:28:26,-07:00,2025-10-17T17:28:26-07:00,1,11
global.js,46,js,d9425788,Bryan Cruz,2025-10-17,17:28:26,-07:00,2025-10-17T17:28:26-07:00,1,22
global.js,47,js,d9425788,Bryan Cruz,2025-10-17,17:28:26,-07:00,2025-10-17T17:28:26-07:00,0,0
global.js,48,js,d9425788,Bryan Cruz,2025-10-17,17:28:26,-07:00,2025-10-17T17:28:26-07:00,1,17
global.js,49,js,d9425788,Bryan Cruz,2025-10-17,17:28:26,-07:00,2025-10-17T17:28:26-07:00,2,8
global.js,50,js,d9425788,Bryan Cruz,2025-10-17,17:28:26,-07:00,2025-10-17T17:28:26-07:00,2,58
global.js,51,js,d9425788,Bryan Cruz,2025-10-17,17:28:26,-07:00,2025-10-17T17:28:26-07:00,1,0
global.js,52,js,d9425788,Bryan Cruz,2025-10-17,17:28:26,-07:00,2025-10-17T17:28:26-07:00,0,0
global.js,53,js,d9425788,Bryan Cruz,2025-10-17,17:28:26,-07:00,2025-10-17T17:28:26-07:00,1,50
global.js,54,js,d9425788,Bryan Cruz,2025-10-17,17:28:26,-07:00,2025-10-17T17:28:26-07:00,1,29
global.js,55,js,d9425788,Bryan Cruz,2025-10-17,17:28:26,-07:00,2025-10-17T17:28:26-07:00,2,18
global.js,56,js,d9425788,Bryan Cruz,2025-10-17,17:28:26,-07:00,2025-10-17T17:28:26-07:00,1,0
global.js,57,js,d9425788,Bryan Cruz,2025-10-17,17:28:26,-07:00,2025-10-17T17:28:26-07:00,0,0
global.js,58,js,d9425788,Bryan Cruz,2025-10-17,17:28:26,-07:00,2025-10-17T17:28:26-07:00,1,12
global.js,59,js,9c2cd69a,Bryan Cruz,2025-10-17,17:02:16,-07:00,2025-10-17T17:02:16-07:00,0,0
global.js,60,js,832d5135,Bryan Cruz,2025-10-17,18:50:30,-07:00,2025-10-17T18:50:30-07:00,0,0
global.js,61,js,832d5135,Bryan Cruz,2025-10-17,18:50:30,-07:00,2025-10-17T18:50:30-07:00,0,31
global.js,62,js,832d5135,Bryan Cruz,2025-10-17,18:50:30,-07:00,2025-10-17T18:50:30-07:00,1,11
global.js,63,js,832d5135,Bryan Cruz,2025-10-17,18:50:30,-07:00,2025-10-17T18:50:30-07:00,1,0
global.js,64,js,832d5135,Bryan Cruz,2025-10-17,18:50:30,-07:00,2025-10-17T18:50:30-07:00,0,26
global.js,65,js,832d5135,Bryan Cruz,2025-10-17,18:50:30,-07:00,2025-10-17T18:50:30-07:00,0,4
global.js,66,js,832d5135,Bryan Cruz,2025-10-17,18:50:30,-07:00,2025-10-17T18:50:30-07:00,0,6
global.js,67,js,832d5135,Bryan Cruz,2025-10-17,18:50:30,-07:00,2025-10-17T18:50:30-07:00,0,52
global.js,68,js,832d5135,Bryan Cruz,2025-10-17,18:50:30,-07:00,2025-10-17T18:50:30-07:00,3,34
global.js,69,js,832d5135,Bryan Cruz,2025-10-17,18:50:30,-07:00,2025-10-17T18:50:30-07:00,3,32
global.js,70,js,832d5135,Bryan Cruz,2025-10-17,18:50:30,-07:00,2025-10-17T18:50:30-07:00,0,7
global.js,71,js,832d5135,Bryan Cruz,2025-10-17,18:50:30,-07:00,2025-10-17T18:50:30-07:00,0,8
global.js,72,js,832d5135,Bryan Cruz,2025-10-17,18:50:30,-07:00,2025-10-17T18:50:30-07:00,0,0
global.js,73,js,832d5135,Bryan Cruz,2025-10-17,18:50:30,-07:00,2025-10-17T18:50:30-07:00,0,0
global.js,74,js,03467a0e,Bryan Cruz,2025-10-17,19:33:39,-07:00,2025-10-17T19:33:39-07:00,0,60
global.js,75,js,03467a0e,Bryan Cruz,2025-10-17,19:33:39,-07:00,2025-10-17T19:33:39-07:00,0,0
global.js,76,js,72f3bd48,Bryan Cruz,2025-10-17,19:42:46,-07:00,2025-10-17T19:42:46-07:00,0,34
global.js,77,js,72f3bd48,Bryan Cruz,2025-10-17,19:42:46,-07:00,2025-10-17T19:42:46-07:00,1,37
global.js,78,js,72f3bd48,Bryan Cruz,2025-10-17,19:42:46,-07:00,2025-10-17T19:42:46-07:00,1,64
global.js,79,js,72f3bd48,Bryan Cruz,2025-10-17,19:42:46,-07:00,2025-10-17T19:42:46-07:00,1,19
global.js,80,js,72f3bd48,Bryan Cruz,2025-10-17,19:42:46,-07:00,2025-10-17T19:42:46-07:00,0,0
global.js,81,js,03467a0e,Bryan Cruz,2025-10-17,19:33:39,-07:00,2025-10-17T19:33:39-07:00,0,0
global.js,82,js,72f3bd48,Bryan Cruz,2025-10-17,19:42:46,-07:00,2025-10-17T19:42:46-07:00,0,49
global.js,83,js,72f3bd48,Bryan Cruz,2025-10-17,19:42:46,-07:00,2025-10-17T19:42:46-07:00,0,32
global.js,84,js,72f3bd48,Bryan Cruz,2025-10-17,19:42:46,-07:00,2025-10-17T19:42:46-07:00,0,45
global.js,85,js,72f3bd48,Bryan Cruz,2025-10-17,19:42:46,-07:00,2025-10-17T19:42:46-07:00,0,65
global.js,86,js,72f3bd48,Bryan Cruz,2025-10-17,19:42:46,-07:00,2025-10-17T19:42:46-07:00,0,32
